hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
1684,Puthu Kavithai,"Pudhu Kavidhai is the love story of Kavya, who will go to any length to stand up for her rights and Dhanush, a local goon obsessed with her.",Family,2013,U/A 13+,,16,361,tv
1260010969,Dance Dance Junior,Dance Dance Junior is back with a bang! Top 21 contestants across Bengal grace the stage and compete against each other to emerge as the new dancing sensation.,Reality,2019,U/A 7+,,3,115,tv
1260110321,Flour Power,"Flour Power demystifies the science, the art, and the magic of baking, inspiring viewers to make delicious and beautiful food using wholesome ingredients.",Food,2017,U/A 13+,,1,13,tv
1260104342,Shanti,"Shanti sacrificed a lot to become a perfect wife, mother and daughter-in-law, only to be disrespected in return. Will she ever get to live on her own terms?",Drama,2022,U/A 13+,,1,121,tv
1260048875,Triples,"Three besties, one dream café. It's anything but a cakewalk with shifty employees, angry politicians, crazy loan sharks and exes with whys.",Romance,2020,U/A 16+,,1,8,tv
1260013464,Kerala Samajam,The lives of a few expatriates converge together when Riya is murdered under mysterious circumstances. What's their connection with the unsolved murder mystery?,Drama,2019,U/A 13+,,1,50,tv
1260105668,Banaste Daakila Gaja,"Raja is a celebration of womanhood. Watch as stars from the Odia film and music industry come together to celebrate Odia culture, food, and festival.",Reality,2022,U/A 13+,,1,1,tv
14675,Comedy Challenge,"Comedy Challenge is a Malayalam comedy reality show on Asianet Plus. Hosted by actress Subi and comedian Kalabhavan Prajod, this show is a platform for local talents to perform skits, spot dubbing and so on. Watch full episodes of Comedy Challenge online, streaming on Hotstar.",Comedy,2017,U/A 7+,,1,12,tv
1260054486,Suvarna Premotsava,"This Valentine's Day, your favourite celebs share cherished moments from their lives. Enjoy a fun-filled evening as they walk down memory lane",Reality,2022,U/A 7+,,2,2,tv
1260064371,South America's Weirdest,"The series dives into the depths of the South American wild to investigate the cast of misfits, the oddities, the weird, the eccentric and the truly bizarre.",Animals & Nature,2021,U/A 7+,,1,3,tv
10551,Chinthavishtayaya Seetha,"Seetha is the only earning member of her family. She falls in love with Devan, but an unfortunate turn of events forbids them to unite.",Drama,2016,U/A 13+,,1,126,tv
1260062414,Race to the Centre of the Earth,"An extreme competition following four groups of adventurers, each starting from different corners of the earth, as they race to win the $1 million prize.",Reality,2021,U/A 7+,,1,7,tv
1260012894,Mohor,"Life brings Mohor, a headstrong student to an influential college professor Shankha. Always at loggerheads, will they find support in each other?",Drama,2019,U/A 13+,,1,783,tv
7130,My Doctor,"My Doctor is a Malayalam talk show on Asianet Plus, in which three highly qualified doctors but with the same specialisation, will interact with a select audience about a particular health issue.",Talk Show,2016,U/A 13+,,5,157,tv
1260022426,Matte Vasanta,"They are as different as chalk and cheese. What happens when the young, headstrong Aparna crosses paths with Vasanta, a local goon?",Romance,2020,U/A 13+,,1,571,tv
12733,Super Jodi - Uncut,Super Jodi Uncut is a Kannada reality show on Star Suvarna. Catch all the behind-the-scenes fun and the untold stories of the game show.,Reality,2017,U/A 13+,,1,12,tv
10153,Best of ISL - Countdown,Check out the best goals and saves from the Indian Super League,Sport,2017,U,,1,2,tv
8715,Lek Mazhi Ladki,"Meera, Iravati's illegitimate daughter was separated from her after birth. Eventually, the two unite, only to realise that life won't be easy thereafter.",Drama,2016,U/A 13+,,14,780,tv
1260110652,Crate to Plate,Follow the amazing journey of a home-grown Canadian ingredient from its originating source to its final destination.,Food,2016,U/A 13+,,1,4,tv
1260073067,Fancy Nancy,Fancy Nancy continues her adventures of friendship and fanciness and at long last visits her favourite city in the whole world — Paris!,Adventure,2021,U,,1,13,tv
7228,Dance Dance,Twelve sets of contestants. Three judges. One ultimate dance title. Watch out for the biggest dance show ever!,Reality,2016,U/A 7+,,4,157,tv
1260011008,Ekhane Akash Neel,"Hiya, an aspiring doctor brings colour to cardiac surgeon Ujaan's otherwise dark world. Amid the chaos of the hospital, will love get a chance?",Romance,2019,U/A 13+,,1,289,tv
1260008351,Bengaluru Bulls Payana 2019 Kannada,Relive the VIVO PKL Journey of Bengaluru Bulls,Sport,2019,U,,1,1,tv
1260018372,Avenue 5,"NEW EPISODE EVERY TUESDAY AT 9:00 AM. In the future where the solar system is everyone’s oyster, space captain Ryan Clark of Avenue 5 tries to get along with others in the space tourism industry.",Comedy,2020,U/A 16+,,2,12,tv
1260090258,Suvarna Ugadi - Sangeetha Mahotsava,"On the auspicious occasion of Ugadi, enjoy an evening of superhit songs by popular singers. Rock the show with your presence.",Reality,2022,U/A 7+,,1,1,tv
1260108575,Ee Varsham Sakshiga,Sreemukhi and Avinash host your beloved Maa stars and their partners to determine the best romantic jodi by celebrating monsoons with a heavy dose of love.,Reality,2022,U/A 13+,,1,1,tv
1260003179,Dil Toh Happy Hai Ji,"Based in Amritsar, this is a joyful tale of free-spirited, Happy. With dreamy eyes and a contagious smile, will she succeed in her mission to spread happiness?",Drama,2019,U/A 13+,,1,148,tv
8549,Modern Family,"Jay has grown children, grandchildren and a gorgeous young wife with a preteen son of her own. Together, they must bridge generational and cultural gaps.",Comedy,2009,U/A 13+,,11,249,tv
1260065001,Karulina Koogu,"Amrutha, an illegitimate child, gets separated from her mother at birth. Will Jayanthi accept her daughter when they meet years later?",Drama,2021,U/A 13+,,1,255,tv
1260076208,Mr. Girlfriend,"Siddhu falls for Madhu, but Madhu always teases him and makes him jealous. Is she really uninterested, or is there something else?",Comedy,2021,U/A 13+,,1,5,tv
1260110777,Little Demon,"NEW EPISODE EVERY FRIDAY AT 11:00 AM. A mother and her Antichrist daughter are constantly thwarted by monstrous forces, including Satan.",Comedy,2022,A,,1,10,tv
1260076787,Bob's Burgers,"NEW EPISODE EVERY MONDAY AT 10:00 AM. The series follows Bob Belcher, a third-generation restaurateur, and his ever-quirky family, who together run the restaurant Bob’s Burgers.",Animation,2021,U/A 13+,,2,27,tv
1260012285,Out There With Jack Randall,Zoologist Jack Randall journeys into Australia's Outback to encounter extraordinary wildlife.,Animals & Nature,2019,U/A 7+,,1,6,tv
1260075601,Cafe Maria,"Whether you like your brunches sweet or savoury, celebrity-turned-chef Maria Goretti is here with eclectic pairings of dishes from all around the world.",Food,2021,U,,1,60,tv
1260070077,Among the Stars,NASA Astronaut Captain Chris Cassidy and the NASA team take on the challenges of space exploration.,Documentary,2021,U/A 7+,,1,6,tv
1260039895,Devatha - Anubandhala Alayam,"Rukmini, along with her daughter Devi, restarts her life while concealing the truth about Adithya. What happens when Devi begins to unravel her mother's past?",Drama,2020,U/A 13+,,1,686,tv
1260104940,Jamaishosthi Jomjomat,"Celebrate one of the most-awaited festivals in a Bengali household with your favourite characters, but with a twist. An event full of fun, frolic and food!",Reality,2022,U/A 13+,,1,1,tv
14463,Ready Steady Po,"In the brand new season of this fun-filled game show, teams of young and energetic girls compete in exciting games to win big!",Reality,2019,U/A 13+,,2,70,tv
15299,Dance Champions,"Winners from noted dance competitions fight to retain their title against Challengers, who give another go at becoming the ultimate Dance Champions.",Reality,2017,U/A 13+,,1,21,tv
1260022566,Dave,A suburban neurotic man in his late twenties has convinced himself that he's destined to be one of the best rappers of all time.,Comedy,2020,A,,2,20,tv
1260035869,Titli,"Hearing-impaired, Titli aspires to become a pilot. Putting disability on backseat, she sets out to prove that even the sky is not the limit for her dreams.",Drama,2020,U/A 13+,,1,416,tv
1260025786,Disney Amphibia,"Amphibia chronicles the adventures of 13-year-old, Anne who is magically transported to the world of Amphibia, a wild marshland full of talking frog-people.",Comedy,2019,U/A 7+,,1,20,tv
3250,Kalash...Ek Vishwaas,"Kalash Ek Vishwaas is a family drama. Ambitious Devika wants to study and stand on her own feet, while her traditional grandmother has other ideas!",Drama,2015,U/A 13+,,10,518,tv
1260049128,Cooking Stars,"Culinary experts, comedy kings and your favourite Vijay TV stars have joined hands to cook a scrumptious meal. Get ready for a delightful treat!",Reality,2020,U/A 7+,,1,1,tv
1260100911,The Quest,"An immersive competition series that drops eight real teens into the fictional world of Everealm, where they must save a Kingdom by fulfilling an ancient prophecy.",Reality,2022,U/A 13+,,1,8,tv
1260081024,Rudra: The Edge of Darkness,"In the crime-ridden streets of Mumbai, journeying through the maze of psychopathic minds is brilliant supercop Rudraveer Singh, guarding against their darkness.",Crime,2022,A,,1,6,tv
15038,Ayushaman Bhava,"A one-of-its-kind revenge story of an eight-year-old boy, who seeks justice for the crimes committed against him in his past life.",Drama,2017,U/A 13+,,4,94,tv
1260098459,Ms. Marvel,"Kamala Khan, a Muslim American teen growing up in Jersey City, is a Superhero mega fan who discovers she has super powers.",Superhero,2022,U/A 13+,,1,6,tv
1260051417,Tiger,"Tiger is a two-part documentary offering a revealing look at the rise, fall, and epic comeback of global icon Tiger Woods.",Documentary,2021,U/A 16+,,1,2,tv
1260022636,Guardians of the Galaxy (Shorts),"Before they became Guardians, five outlaws made their way through the galaxy. These shorts tell the stories from their pasts.",Kids,2015,U/A 7+,,2,16,tv
15019,Nimki Mukhiya,"Whimsical and quirky Nimki becomes the first female Mukhiya of her village. Not an ordinary leader, with her eccentric ways will Nimki earn the love of all?",Drama,2017,U/A 13+,,6,598,tv
376,Geet Hui Sabse Parayi,"Geet, abandoned by her NRI husband, braves difficulties to find her way in a new city, and in turn finds the love and support of a new family.",Romance,2010,U/A 13+,,13,470,tv
1260081109,Lagnachi Bedi,Raghav chooses his promise over his love and marries Sindhu. How will this relationship built on a compromise stand the test of time?,Family,2022,U/A 13+,,1,234,tv
15325,Sujathayude Visheshangal,"Sujathayude Visheshangal is a Malayalam talk show on Asianet. Actress Manju Warrier talks about her new Malayalam film, Udhaharanam Sujatha among other things. Watch full episode of Sujathayude Visheshangal, online on Hotstar.",Talk Show,2017,U,,1,1,tv
1260004339,Warrior,"In San Francisco, California, Ah Sahm, a martial arts prodigy from China, leads a colourful life as he becomes a hatchet man for a powerful tong.",Action,2019,A,,2,20,tv
15476,ISL Countdown - Best Goals 2017,"Relive the most memorable goals from the Indian Super League, as India braces itself for its fourth season",Sport,2017,U/A 13+,,1,2,tv
1260099490,Home Shanti,"How hard can building a dream home be? The Joshis, a middle-class family in Dehradun, find that out in the worst possible ways.",Comedy,2022,U/A 13+,,1,6,tv
6911,Kaakka Kaakka Guruvarul Kaakka,"In this show, Sri Sri Muralidharaswamigal talks about the history of the Sangeetha Mummoorthigal and Naama Sangeerthana Mummoorthigal.",Drama,2016,U/A 7+,,4,80,tv
1260073086,Dopesick,Dopesick examines how one company triggered the worst drug epidemic in US history & takes viewers to the epicentre of America's struggle with opioid addiction.,Drama,2021,A,,1,8,tv
1260106722,Rain or Shine,"In the rubble of tragedy, Gang-du and Mun-su find common ground of hope.",Romance,2017,U/A 16+,,1,16,tv
9580,Shaka Laka Boom Boom,"Sanju finds a magical pencil, which has the power to bring anything he draws to life. While Fun at first, the pencil opens more mystical adventures.",Kids,2002,U/A 7+,,3,158,tv
1260006305,Varalakshmi Stores,"Ramanna and his brothers run Varalakshmi Stores, while his wife, Saraswathii, keeps the family united. Will this bond of love and trust last forever?",Drama,2019,U/A 13+,,1,275,tv
1260007983,Natwest Nostalgia,"The class of 2002 featuring Sourav, Kaif, Bhajji relive the historic 2002 Natwest Series win, 17 years later",Sport,2019,U,,1,1,tv
13101,Desamudurlu,Desamudurlu is a Telugu comedy show on Maa TV. Prominent comedians from the Telugu film industry put on comedy skits to win the hearts of Telugu people.,Comedy,2017,U/A 13+,,1,22,tv
12058,24,"Jack Bauer, an agent working for Los Angeles's Counter Terrorist Unit, along with his team, tries to thwart multiple terrorist plots to protect innocent people.",Action,2001,U/A 16+,,9,205,tv
10737,Asianet Plus Ponnonam Specials,Celebrate the state festival of Kerala with these Onam special shows.,Reality,2016,U,,3,28,tv
1260050086,Yediyur Shree Siddhalingeshwara,Young Siddalinga takes up Sanyasa. Watch his journey in this new chapter of his life.,Mythology,2020,U/A 13+,,1,493,tv
423,Iss Pyar Ko Kya Naam Doon,"A perfect story of opposites attract, where Khushi, a simple girl and Arnav, an arrogant businessman realise that they cannot live without each other.",Romance,2011,U/A 13+,,12,408,tv
1260015266,Tangled: The Series - Short Cuts,Rapunzel and other beloved characters get swept up in fun-but-brief scenarios and situations that showcase great physical comedy and heart.,Kids,2017,U,,1,4,tv
1260056004,Marvel Studios ASSEMBLED,ASSEMBLED is an immersive series of documentary-style specials examining the creation of Marvel Studios’ thrilling new shows and theatrical releases.,Documentary,2021,U/A 13+,,1,12,tv
1260103111,Super Singer Junior,Fourteen energetic and talented kids join the biggest musical reality show to compete for the grand prize. Don't miss the captivating performances and unlimited fun.,Reality,2022,U,,1,28,tv
1260008312,Legendary Catch,"Carter Andrews, the complete angler, sets out on a journey to track down and catch the legendary fishes about whom he had only heard over his career.",Animals & Nature,2019,U/A 7+,,1,6,tv
1260035549,That's So Raven,"Raven Baxter, a typical teenager, just so happens to be psychic. However, Raven's visions of the future has her creating more comedic problems than she solves!",Comedy,2003,U/A 7+,,4,99,tv
1260001433,Maharani,"Avani, a beautiful con artist, has a change of heart amidst her new assignment, as she realises the value of sincerity and honesty in relationships.",Drama,2018,U,,1,90,tv
4123,Manasupalike Mounageetham,"Manasupalike Mounageetham is a Telugu romantic drama aired on Maa TV. It is a mature love story of gentle Ishita and short-tempered Rahul, who are connected by their love for Poorni.",Romance,2015,U/A 13+,,7,330,tv
1260055670,The Falcon and The Winter Soldier,"Following the events of “Avengers: Endgame,” Sam Wilson and Bucky Barnes team up in a global adventure that tests their abilities and their patience.",Superhero,2021,U/A 13+,,1,6,tv
4679,Dance +,"Remo is back with a bang to hunt for the next dance icon with host Raghav, and captains Punit, Shakti and Salman. The biggest dance battle of the year is here!",Reality,2015,U/A 13+,,6,141,tv
2153,Jodi Fun Unlimited,Get set for some unlimited fun as celebrity couples compete against each other in this dance reality show. Which celebrity will you be rooting for in the show?,Reality,2014,U/A 13+,,3,110,tv
1260097087,Kana Kaanum Kaalangal,"NEW EPISODES EVERY FRIDAY. A conventional school reopens after a long break, only to face various problems within the premises. Now, the students must join hands to save their school.",Teen,2022,U/A 16+,,1,106,tv
1260005111,Dr. Babasaheb Ambedkar,"The father of the constitution of India, Babasaheb dedicated his life for the upliftment of others. Watch his contributions in shaping the new India.",Biopic,2019,U/A 13+,,1,343,tv
1260023195,Dog: Impossible,"We step inside Matt’s innovative approaches to modifying canine behaviour, from detachment issues to fear-based aggression.",Animals & Nature,2019,U/A 7+,,1,6,tv
11761,Asianet Comedy Awards,"Asianet Comedy Awards is a Malayalam award show on Asianet Plus. A mega event, to felicitate the comedy kings of Mollywood, with entertaining performances by your favourite artists. Watch full episodes of Asianet Comedy Awards online on Hotstar.",Awards,2016,U/A 7+,,1,3,tv
14241,Khushi,"Khushi is a Telugu drama on Maa Gold. The residents of Gokulam Colony help each other find solutions to daily problems and sticky situations. Vishnu Sharma, a writer narrates the travails of this colony in each episode.",Drama,2017,U/A 13+,,1,15,tv
1535,Super Singer Junior,The most awaited singing reality show is back with an exciting panel of judges. The stage is set for little superstars. Let the musical battle begin!,Reality,2014,U/A 7+,,5,420,tv
16256,Ardhangini,"Orthodox Umapati and modern Ishwari belong to different worlds. What happens when he forcefully marries her, believing it to be a sign from Lord Shiva?",Romance,2018,U/A 13+,,1,306,tv
1260004687,Pournamithinkal,"After her father's death, Pournami is welcomed into Rajalakshmi's home despite opposition from the latter's family. What is the bond that ties these two women?",Drama,2019,U/A 13+,,1,516,tv
5848,Raree Raareeram Raaro - Season 2,A mother and her child's unique bond is put to test through various entertainment activities in this fun-filled game show.,Kids,2015,U/A 7+,,2,23,tv
15257,Yes Or No,Time to root for your favourite stars! A unique game show where two celebrities battle it out along with 128 common people to win the ultimate jackpot.,Reality,2017,U/A 16+,,1,17,tv
1260064639,MasterChef Australia,NEW EPISODES EVERY FRIDAY. Top Australian chefs judge passionate home cooks who participate in competitive culinary challenges to develop their cooking skills and win the title.,Reality,2021,U/A 7+,,1,61,tv
1260016394,Lost Cities With Albert Lin,The series combines adventure and archaeology to deliver compelling stories with hi-tech imagery via 3D scanning bringing mysteries from past vividly to life.,Documentary,2020,U/A 7+,,1,6,tv
14510,Aarambh - Kahani Devsena Ki,"From the writer of Bahubali comes the tale of Varundev, the ideal Aryan and the Dravidian queen, Devasena - pitted against each other in a battle to death.",Drama,2017,U/A 13+,,1,24,tv
1260028748,Austin & Ally,"Following the lives of Austin, an aspiring confident musician, Ally, a quiet talented songwriter and their two friends.",Comedy,2011,U/A 7+,,4,87,tv
18241,Tekka Raja Badsha,"Tekka is a thief with a golden heart, Raja is a naive rural singer and Badsha is a righteous police officer. But a thread connects the three. What's that?",Drama,2018,U/A 13+,,1,235,tv
1260021248,Walt Disney Animation Studios: Short Circuit Experimental Films,"Short Circuit, an experimental, innovative program where anyone at the Studio can pitch an idea and get selected to create their own short film.",Family,2020,U/A 7+,,2,20,tv
1260004675,The Knick,Dr John Thackery takes over as the chief surgeon at the Knickerbocker Hospital in New York and deals with a racially charged city and drug addiction.,Drama,2014,A,,2,20,tv
18449,Kabaddi Ke Crorepati 2018 Hindi,Watch streaming of Kabaddi ke Crorepati 2018 on hotstar,Sport,2018,U,,1,5,tv
1260067735,Radhe Shyama,"Radhe's dream of becoming an IPS officer gets hampered when she is married off to an uneducated Shyama. While he supports her goal, will she gain the trust of her mother-in-law?",Drama,2021,U/A 13+,,1,179,tv
1260007197,Ek Tappa Out,"Three stalwarts, Johnny Lever, Nirmiti Sawant, and Bharat Jadhav hunt for the best Marathi stand-up comic. Gear up for fresh talent and new jokes!",Reality,2019,U/A 13+,,1,24,tv
1260006359,Kahaan Hum Kahaan Tum,"A chance encounter brings together Dr. Rohit and TV actress Sonakshi. Starting off on a wrong foot, they soon fall in love and begin a life-changing journey.",Romance,2019,U/A 13+,,1,198,tv
1260118476,UPSC Diaries,"Nitin arrives in metropolitan Delhi for a better future, but challenges lurk in every corner. With friends by his side, he embarks on a life-changing journey.",Drama,2017,U/A 13+,,1,3,tv
1260073683,Hawkeye,Clint Barton/Hawkeye must team up with skilled archer Kate Bishop to unravel a criminal conspiracy.,Superhero,2021,U/A 13+,,1,6,tv
1260026204,Mahabharata,"The bitter rivalry of Kauravas and Pandavas, Draupadi's honour and Shri Krishna's tactics. An epic tale of conflict, insecurities and power play - Mahabharata!",Mythology,2020,U/A 13+,,1,156,tv
1260086543,Vivo for India,"This documentary explores Vivo’s commitment to being a brand made in India and made for India, with its belief in giving ultimate joy to its customers.",Documentary,2022,U/A 7+,,1,2,tv
14358,As I'm Suffering From Prema,"Set in urban Chennai, this web series tells the story of four couples negotiating the many meanings of modern-day love.",Comedy,2017,U/A 13+,,1,10,tv
1260026466,Super V,"From being a teenage Cricket prodigy hitting sixes to becoming 'Super V' - the invincible superhero, follow Virat Kohli's coming-of-age adventure.",Sport,2020,U/A 7+,,1,12,tv
1260024877,Odavum Mudiyaadhu Oliyavum Mudiyaadhu,"Running or hiding may not be an option, but having fun is! Watch your favourite celebs indulging in some free-wheeling chat and fun activities from their homes.",Comedy,2020,U/A 13+,,1,25,tv
1260098496,One for Change,"Celebrate inspirational, trailblazing, changemakers from India who are working towards preserving the Earth, to leave a more sustainable planet for the future.",Documentary,2022,U/A 7+,,1,20,tv
16715,Har Shaakh Pe Ullu Baithaa Hai,"Chaitu Laal is a cunning and corrupt minister. With him taking full advantage of his position, what will happen to Ulta Pradesh?",Comedy,2018,U/A 13+,,1,143,tv
1260065198,The Empire,"In the midst of scheming courtiers, ministers and a dead king, 14-year-old Babur steps up to his destiny and leaves an indelible mark on history.",Drama,2021,U/A 16+,,1,8,tv
1260073614,Palunku,"Worlds and values clash when headstrong and middle-class Nila meets aristocratic Deepak, a scientist. Adding fuel to this fiery combination is his joint family.",Drama,2021,U/A 13+,,1,240,tv
1260002887,Drain the Oceans,Drain the Oceans dives deep into the unknown; a truly epic series that takes underwater adventure and earth science illustration into a whole new era.,Animals & Nature,2018,U/A 7+,,1,10,tv
16246,9-1-1,"NEW EPISODE EVERY TUESDAY AT 9:30 AM. 9-1-1 is a fast-paced exploration into the lives and careers of first responders – cops, paramedics, firefighters.",Drama,2018,U/A 13+,,6,84,tv
1260004214,2 Dope Queens,"Dope Queens by Jessica Williams and Phoebe Robinson, encompasses various topics about sex, romance, race, hair, living in New York, and Billy Joel.",Comedy,2020,U/A 16+,,2,8,tv
360,Confessions Of An Indian Teenager,"In this teen drama series, troubled teenagers tackle issues like first crush, peer pressure, parents' expectations, common to their age group.",Teen,2013,U/A 13+,,2,52,tv
1260019846,Bommukutty Ammavuku,"In an unfortunate turn of events, Meera loses her two-year-old daughter, Thangam. Will the mother and daughter ever reunite and accept each other?",Drama,2020,U/A 13+,,1,156,tv
1260011873,Yehh Jadu Hai Jinn Ka,He lives under the shadow of a djinn while she is blessed with angelic qualities. What turn will Aman and Roshni's life take when the two fall in love?,Romance,2019,U/A 13+,,2,218,tv
8063,Anandavani,"Start your day with health and astrology-based tips from Vishnu Datta Guruji, Kamalakar Bhat and Adityanarayanan.",Lifestyle,2016,U/A 7+,,3,626,tv
18373,Ganapana Angaladalli Sarvamangala,"On the occasion of Ganesh Chaturthi, enjoy these festive specials from Star Suvarna.",Reality,2018,U/A 13+,,1,2,tv
1260008661,Ultimate Table Tennis 2019 Highlights,Follow up on the high points of Ultimate Table Tennis 2019,Sport,2019,U,,1,18,tv
1260002019,Amruthavarshini,"An amazing story of twins, Amrutha and Varsha as they embark on life's journey, dealing with situations beyond their control.",Drama,2018,U/A 13+,,1,209,tv
18326,Lalit 205,"Meet the Rajadhyakshas of Lalit 205. In the era of disconnected nuclear families, this bunch will rekindle the nostalgia of being in a joint family.",Drama,2018,U/A 13+,,1,244,tv
1260108705,Wedding Season,A hopeless romantic and the woman he loves go on the run when she's accused of a shocking crime.,Action,2022,A,,1,8,tv
1260049133,Manasella Neene,"Raising Preetham single-handedly and adding to her 'single-parent' challenges, an unfortunate incident brings Raga across Aditya. What will happen next?",Romance,2020,U/A 13+,,1,550,tv
15686,India's Next Superstars,"The television's biggest talent hunt is here as Karan Johar and Rohit Shetty set their eyes on finding India's Next Superstars, where only talent will matter!",Reality,2018,U/A 13+,,1,26,tv
1260075978,Gaatchora,"Poles apart, the Bhattacharya sisters get entwined with the lives of the Singharoy brothers. Are marriages really made in heaven?",Romance,2021,U/A 13+,,1,308,tv
17965,Total Kabaddi - Auction Special 2018 Hindi,Watch streaming of Total Kabaddi - Auction Special 2018 only on hotstar,Sport,2018,U,,1,2,tv
1260056953,Target,"An industrialist, a star mountaineer, and a videographer - all set to climb Mt Everest. With each having eyes set on a different prize, it's no easy target.",Thriller,2021,U/A 13+,,1,25,tv
390,Miley Jab Hum Tum,"With dreams in their eyes, small-town sisters, Gunjan and Nupur arrive at Excel College only to witness friendships, heartbreaks and meet their soulmates.",Teen,2008,U/A 13+,,14,527,tv
10785,Better Things,"Sam Fox, a divorced Hollywood actress, juggles between raising her three daughters and focusing on her professional commitments.",Comedy,2016,A,,5,52,tv
10218,Gurupeyarchi,"Gurupeyarchi is a Tamil reality show on Star Vijay. In this show, expert Murugu Balamurgan gives astrological and numerology predictions of each star.",Reality,2016,U/A 7+,,1,6,tv
1260052109,The Legend of Hanuman,"Hanuman has realised his limitless powers, and now he must journey alone to Lanka to face the might of the demon king Ravan, his fierce sons and his armies.",Mythology,2021,U/A 7+,,2,26,tv
1260051312,Marvel Studios LEGENDS,Marvel Studios LEGENDS celebrates the heroes and villains of the highly anticipated Disney+ shows.,Superhero,2021,U/A 13+,,1,21,tv
4114,Srinivasa Kalyanam,"Srinivasa Kalyanam is a Telugu family drama aired on Maa TV. It's the story of Sreenu who wants to unite his family, but will have to forsake his love life for that!",Family,2015,U/A 13+,,8,425,tv
15575,2000's: The Decade We Saw It All,"From 9/11 to the financial crisis, the decade shows not only a period of turmoil, but also a golden age of internet and social media boom.",Documentary,2015,U/A 16+,,1,4,tv
1260011851,Kaatrin Mozhi,"Kanmani, a mute girl, only longs for the affection of her cold and distant father, and is oblivious to Santhosh's love for her. How will their life shape up?",Drama,2019,U/A 13+,,1,331,tv
1260044331,Suvarna Sankalp,"For coping with tough times, the solutions to problems may lie in astrology, Ayurveda and yoga, and also with adapting lessons from mythology in our daily lives.",Reality,2020,U/A 7+,,2,740,tv
1260016957,Art Attack (India),Art Attack is a unique and inspirational arts and craft show designed to spark imagination and creativity among kids.,Family,2013,U,,3,80,tv
18353,Adbhut Ganesh Utsav,Embark upon Bappa's sublime journey to the throne and in to our hearts with this majestic celebration with your favourite TV stars.,Reality,2018,U/A 7+,,1,6,tv
1260003400,Cheat Sheet with Sneha Menon Desai,"Cheat Sheet with Sneha Menon Desai breaks down an aspect of filmmaking that is intriguing and interesting for the viewer, through actual workplace demonstrations of how various aspects of filmmaking function.",Talk Show,2017,U,,1,1,tv
1260008345,Bengaluru Bulls Hero - Pawan Sehrawat,Hero buildup for Pawan Sehrawat who gears up for glory in VIVO PKL season 7,Sport,2019,U,,1,1,tv
18157,Ayushman Bhava,"A dubbed version of Ayushaman Bhava, it is a story of a boy, who seeks justice for the crimes committed against him in his past life.",Drama,2018,U/A 13+,,1,94,tv
2295,Jani Dekha Hobe,"In this tale of love and reincarnation, a bond transcends life in its fleeting ways connecting Vini and Mohul. Will the Mullick family’s secrets be spilled?",Drama,2014,U/A 13+,,5,139,tv
523,Sarabhai Vs Sarabhai,"The Sarabhais, an affluent Gujarati family in South Bombay, will have you in splits with their idiosyncrasies. Be a part of their crazy lives!",Comedy,2004,U/A 13+,,2,80,tv
17961,Total Kabaddi - Auction Special 2018,Watch streaming of Total Kabaddi - Auction Special 2018 only on hotstar,Sport,2018,U,,1,2,tv
14933,KBD Juniors Tamil,Watch the juniors take on each other on the kabaddi mat,Sport,2019,U,,2,64,tv
16509,Republic Day Specials,"This Republic Day, catch these special shows to celebrate the occasion with your family.",Reality,2022,U,,2,3,tv
1260015268,Adventure Of The Gummi Bears,"Join the world’s sweetest heroes for high adventure in a mystical land of giants and wizards, ogres and dragons, and wondrous creatures both good and evil.",Kids,1985,U,,1,13,tv
11454,Thoppil Joppante Visheshengal,"Thoppil Joppante Visheshengal is a Malayalam talk show, on Asianet. Mollywood mega star Mammootty and cast and crew of the film, Thoppil Joppan, talk about their experience working on the film. Watch full episodes of Thoppil Joppante Visheshengal on Hotstar.",Talk Show,2016,U,,1,1,tv
1260058094,Bombat Breakfast,Want to try something different for breakfast? Chef Sihi Kahi Chandru is here to spice up your palate.,Reality,2021,U,,1,30,tv
1652,Comedy Classes,"Welcome to Achhe Din Acting Institute, where classes mean non-stop fun and the teachers and students ensure you don't bunk them!",Comedy,2014,U/A 13+,,13,326,tv
16999,Best Of ISL 2018,Relive some of the best games from Hero ISL 2017/18,Sport,2018,U,,1,1,tv
4106,Puttinti Pattucheera,"Puttinti Pattucheera is a Telugu drama aired on Maa TV. The show is about the ups and downs in the lives of Gopi, Godhavari and Sarayu, as the bond of marriage ties them together! Watch Puttinti Pattucheera full show online on Hotstar.",Drama,2015,U/A 13+,,5,132,tv
119,Sadda Haq - My Life My Choice,"Sanyukta battled the male-dominated society and became a mechanical engineer. With love as the only hurdle, can she fulfil her dream of Mission Mars?",Drama,2013,U/A 13+,,35,676,tv
3943,Star Parivaar Awards,"Packed with high dose of entertainment, this star-studded event honours and celebrates your beloved characters from the most popular shows on Star.",Awards,2014,U/A 13+,,5,19,tv
18296,Naattile Thaaram,"Here's a game show which puts the spotlight on the unsung heroes of our society. Tune in for some exciting moments as these heroes from various fields, battle against each other to win the ultimate prize!",Reality,1976,U/A 7+,,1,14,tv
1666,Pukar: Call for the Hero,"Major Rajveer combats the mafia in Mumbai, even as he sets out on a personal journey to win his father’s love.",Drama,2014,U/A 13+,,1,24,tv
1260061897,Teen Do Paanch,"Vishal and Priyanka's lives turn upside down when they end up adopting three kids. With another surprise on the way, can they survive all the madness?",Comedy,2021,U/A 13+,,1,13,tv
